trip_id,organization_name,is_operator
252500000000000576,Länstrafiken Norrbotten,1
252500000000000577,Länstrafiken Norrbotten,1
252500000000000578,Länstrafiken Norrbotten,1
252500000000000579,Länstrafiken Norrbotten,1
252500000000000580,Länstrafiken Norrbotten,1
252500000000000581,Länstrafiken Norrbotten,1
252500000000000582,Länstrafiken Norrbotten,1
252500000000000583,Länstrafiken Norrbotten,1
252500000000000584,Länstrafiken Norrbotten,1
252500000000000585,Länstrafiken Norrbotten,1
252500000000000586,Länstrafiken Norrbotten,1
252500000000000587,Länstrafiken Norrbotten,1
252500000000000588,Länstrafiken Norrbotten,1
252500000000000589,Länstrafiken Norrbotten,1
252500000000000590,Länstrafiken Norrbotten,1
252500000000000591,Länstrafiken Norrbotten,1
252500000000000592,Länstrafiken Norrbotten,1
252500000000000593,Länstrafiken Norrbotten,1
252500000000000594,Länstrafiken Norrbotten,1
252500000000000595,Länstrafiken Norrbotten,1
