stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022012065086001,Maltestorp,55.674369,13.715474,0,9021012065086000,A
9022012065086002,Maltestorp,55.672100,13.714657,0,9021012065086000,B
9022012065087001,Brandstad,55.682327,13.719056,0,9021012065087000,A
9022012065087002,Brandstad,55.682175,13.719096,0,9021012065087000,B
9022012065088001,Backaholm,55.687500,13.721612,0,9021012065088000,A
9022012065088002,Backaholm,55.687439,13.721678,0,9021012065088000,B
9022012065089001,Araskoga mejeri,55.693758,13.725080,0,9021012065089000,A
9022012065089002,Araskoga mejeri,55.693493,13.724824,0,9021012065089000,B
9022012065097001,Bjärsjölagård busstationen,55.723924,13.688153,0,9021012065097000,A
9022012065100001,Rönås,55.737229,13.703324,0,9021012065100000,A
9022012065100002,Rönås,55.735490,13.704102,0,9021012065100000,B
9022012065104001,Brandstadhed,55.691301,13.754189,0,9021012065104000,A
9022012065104002,Brandstadhed,55.691362,13.754042,0,9021012065104000,B
9022012065106001,Sjöbo Tofta,55.629429,13.723807,0,9021012065106000,A
9022012065106002,Sjöbo Tofta,55.629465,13.723789,0,9021012065106000,B
9022012065108001,Näsby,55.659872,13.826647,0,9021012065108000,A
9022012065108002,Näsby,55.659520,13.827142,0,9021012065108000,B
9022012065109001,Eggelstad,55.648628,13.804751,0,9021012065109000,A
9022012065109002,Eggelstad,55.648726,13.804730,0,9021012065109000,B
9022012065111001,Fränninge S,55.713177,13.798729,0,9021012065111000,A
9022012065111002,Fränninge S,55.713193,13.798633,0,9021012065111000,B
9022012065124001,Alestad väg 13,55.720605,13.718877,0,9021012065124000,A
9022012065124002,Alestad väg 13,55.719336,13.719295,0,9021012065124000,B
9022012066001001,Ramstorp Fulltofta,55.889973,13.626487,0,9021012066001000,A
9022012066001002,Ramstorp Fulltofta,55.890750,13.625692,0,9021012066001000,B
9022012066002001,Östraby Väg 13,55.760095,13.677381,0,9021012066002000,A
9022012066002002,Östraby Väg 13,55.760454,13.676820,0,9021012066002000,B
9022012066003001,Östraby kvarn väg 13,55.766184,13.674659,0,9021012066003000,A
9022012066003002,Östraby kvarn väg 13,55.767145,13.674097,0,9021012066003000,B
9022012066007001,Önneköp Torget,55.786507,13.871916,0,9021012066007000,A
9022012066011001,Ludvigsborg Kvarndammsgatan,55.904405,13.607494,0,9021012066011000,A
9022012066011002,Ludvigsborg Kvarndammsgatan,55.904515,13.607632,0,9021012066011000,B
9022012066012001,Häggenäs,55.903549,13.588848,0,9021012066012000,A
9022012066012002,Häggenäs,55.903490,13.589027,0,9021012066012000,B
9022012066013001,Fulltofta riksvägen,55.872723,13.633526,0,9021012066013000,A
9022012066013002,Fulltofta riksvägen,55.874158,13.632391,0,9021012066013000,B
9022012066014001,Osbyholm,55.848940,13.606109,0,9021012066014000,A
9022012066014002,Osbyholm,55.848988,13.606745,0,9021012066014000,B
9022012066017001,Almarkaröd,55.824695,13.717007,0,9021012066017000,A
9022012066017002,Almarkaröd,55.824718,13.716734,0,9021012066017000,B
9022012066018001,Råby,55.829370,13.701386,0,9021012066018000,A
9022012066018002,Råby,55.829713,13.700952,0,9021012066018000,B
9022012066019001,Hörby Magistergatan,55.850148,13.649942,0,9021012066019000,A
9022012066019002,Hörby Magistergatan,55.850249,13.651613,0,9021012066019000,B
9022012066019024,Hörby Magistergatan,55.850487,13.651887,0,9021012066019000,X
9022012066020001,Ekeröd,55.901395,13.730634,0,9021012066020000,A
9022012066020002,Ekeröd,55.904238,13.734096,0,9021012066020000,B
9022012066021001,Kronekull,55.898666,13.617669,0,9021012066021000,A
9022012066021002,Kronekull,55.899105,13.616589,0,9021012066021000,B
9022012066022001,Långaröd skola,55.787171,13.843488,0,9021012066022000,A
9022012066022002,Långaröd skola,55.787430,13.842869,0,9021012066022000,B
9022012066023001,Hörby Vårdcentral,55.846010,13.670786,0,9021012066023000,A
9022012066023002,Hörby Vårdcentral,55.845486,13.671118,0,9021012066023000,B
9022012066024001,Råby gård,55.838112,13.680526,0,9021012066024000,A
9022012066024002,Råby gård,55.838423,13.680350,0,9021012066024000,B
9022012066035001,Henset,55.796926,13.807195,0,9021012066035000,A
9022012066035002,Henset,55.796972,13.807257,0,9021012066035000,B
9022012066038001,Gummarp,55.801710,13.777874,0,9021012066038000,A
9022012066038002,Gummarp,55.801725,13.777714,0,9021012066038000,B
9022012066039001,Pärup,55.802635,13.749738,0,9021012066039000,A
9022012066039002,Pärup,55.802675,13.750534,0,9021012066039000,B
9022012066051001,Farbored,55.798822,13.671536,0,9021012066051000,A
9022012066051002,Farbored,55.798552,13.671503,0,9021012066051000,B
9022012066068001,Hörby Karlslund,55.849283,13.631465,0,9021012066068000,A
9022012066068002,Hörby Karlslund,55.849187,13.631582,0,9021012066068000,B
9022012066071001,Ö Sallerup Radiomasten,55.808214,13.728403,0,9021012066071000,A
9022012066071002,Ö Sallerup Radiomasten,55.808161,13.728422,0,9021012066071000,B
9022012066072001,Ö Sallerup Kyrkan,55.801468,13.728954,0,9021012066072000,A
9022012066072002,Ö Sallerup Kyrkan,55.801168,13.729257,0,9021012066072000,B
9022012066075001,Hörby busstation,55.855347,13.670912,0,9021012066075000,A
9022012066075002,Hörby busstation,55.855495,13.671192,0,9021012066075000,B
9022012066075003,Hörby busstation,55.855635,13.671472,0,9021012066075000,C
9022012066075005,Hörby busstation,55.855562,13.670901,0,9021012066075000,E
9022012066075024,Hörby busstation,55.858286,13.669441,0,9021012066075000,X
9022012066075025,Hörby busstation,55.858116,13.669467,0,9021012066075000,Y
9022012066076001,Ludvigsborg Granliden,55.902973,13.600763,0,9021012066076000,A
9022012066076002,Ludvigsborg Granliden,55.902882,13.602191,0,9021012066076000,B
9022012066077001,Kölleröd,55.801861,13.795826,0,9021012066077000,A
9022012066077002,Kölleröd,55.802002,13.795627,0,9021012066077000,B
9022012066078001,Hörby Gamla torg,55.850919,13.660679,0,9021012066078000,A
9022012066078002,Hörby Gamla torg,55.851131,13.660939,0,9021012066078000,B
9022012066080001,Önneköp Farhult,55.786571,13.863415,0,9021012066080000,A
9022012066080002,Önneköp Farhult,55.786747,13.864347,0,9021012066080000,B
9022012066189001,Fulltofta naturcentrum,55.888685,13.641042,0,9021012066189000,A
9022012067003001,Ekeröd Norra Rörumsvägen,55.962571,13.573797,0,9021012067003000,A
9022012067003002,Ekeröd Norra Rörumsvägen,55.961611,13.572363,0,9021012067003000,B
9022012067004001,Höör Pumpvägen,55.952224,13.562512,0,9021012067004000,A
9022012067004002,Höör Pumpvägen,55.951381,13.561119,0,9021012067004000,B
9022012067005001,Höör Yxnaholma,55.938542,13.522950,0,9021012067005000,A
9022012067005002,Höör Yxnaholma,55.939002,13.519690,0,9021012067005000,B
9022012067006001,Ullstorp Lundagård,55.971901,13.536172,0,9021012067006000,A
9022012067010001,Skånes Djurpark,55.962915,13.538476,0,9021012067010000,A
9022012067014001,Höör Alléplan,55.928204,13.538200,0,9021012067014000,A
9022012067014002,Höör Alléplan,55.928246,13.538502,0,9021012067014000,B
9022012067015001,Norra Rörum affären,56.017093,13.508211,0,9021012067015000,A
9022012067015002,Norra Rörum affären,56.016787,13.508646,0,9021012067015000,B
9022012067016001,Länghult,55.998362,13.478045,0,9021012067016000,A
9022012067016002,Länghult,55.998432,13.478426,0,9021012067016000,B
9022012067017001,Hallaröd,55.978508,13.449771,0,9021012067017000,A
9022012067017002,Hallaröd,55.978631,13.450068,0,9021012067017000,B
9022012067018001,Tjörnarp station,56.000157,13.630419,0,9021012067018000,A
9022012067018002,Tjörnarp station,56.000190,13.630240,0,9021012067018000,B
9022012067018041,Tjörnarp station,56.001090,13.630831,0,9021012067018000,1
9022012067018042,Tjörnarp station,56.001107,13.630766,0,9021012067018000,2
9022012067018043,Tjörnarp station,56.001115,13.630717,0,9021012067018000,3
9022012067019001,Munkarps By,55.946683,13.450537,0,9021012067019000,A
9022012067019002,Munkarps By,55.946715,13.450807,0,9021012067019000,B
9022012067020001,Maglasäte,55.940035,13.503301,0,9021012067020000,A
9022012067020002,Maglasäte,55.940050,13.505045,0,9021012067020000,B
9022012067021001,Höör Mejerigatan,55.933209,13.541173,0,9021012067021000,A
9022012067021002,Höör Mejerigatan,55.933775,13.540660,0,9021012067021000,B
9022012067022001,Höör Stenskogsvägen,55.930460,13.542630,0,9021012067022000,A
9022012067022002,Höör Stenskogsvägen,55.930364,13.542811,0,9021012067022000,B
9022012067023001,Höör Gamla torg,55.930362,13.546124,0,9021012067023000,A
9022012067023002,Höör Gamla torg,55.930395,13.545962,0,9021012067023000,B
9022012067024001,Nyby Nybyvägen,55.902489,13.521983,0,9021012067024000,A
9022012067024002,Nyby Nybyvägen,55.902763,13.522255,0,9021012067024000,B
9022012067025001,Karlsvik,55.902404,13.537836,0,9021012067025000,A
9022012067025002,Karlsvik,55.902344,13.537504,0,9021012067025000,B
9022012067026001,Sätofta Styrmansvägen,55.907924,13.551700,0,9021012067026000,A
9022012067026002,Sätofta Styrmansvägen,55.907922,13.551604,0,9021012067026000,B
9022012067027001,Höör Karlslund,55.919772,13.548660,0,9021012067027000,A
9022012067027002,Höör Karlslund,55.920701,13.548846,0,9021012067027000,B
9022012067028001,Orupssjukhuset,55.909775,13.527313,0,9021012067028000,A
9022012067028002,Orupssjukhuset,55.909951,13.527638,0,9021012067028000,B
9022012067029001,Jägersbo,55.908139,13.564947,0,9021012067029000,A
9022012067029002,Jägersbo,55.908171,13.564769,0,9021012067029000,B
9022012067030001,Ängsbyn vändplatsen,55.887559,13.527400,0,9021012067030000,A
9022012067031001,Snogeröd affären,55.839297,13.492354,0,9021012067031000,A
9022012067032001,Vännberga,55.846718,13.445986,0,9021012067032000,A
9022012067032002,Vännberga,55.846543,13.447210,0,9021012067032000,B
9022012067033001,Brostorp,55.845708,13.462239,0,9021012067033000,A
9022012067033002,Brostorp,55.845665,13.461859,0,9021012067033000,B
9022012067034001,Snogeröd riksvägen,55.839912,13.498784,0,9021012067034000,A
9022012067034002,Snogeröd riksvägen,55.839489,13.499224,0,9021012067034000,B
9022012067035001,Ringsjö Värdshus,55.866246,13.496951,0,9021012067035000,A
9022012067035002,Ringsjö Värdshus,55.866078,13.496609,0,9021012067035000,B
9022012067039001,Höör Ringsjöhöjden,55.914891,13.547041,0,9021012067039000,A
9022012067039002,Höör Ringsjöhöjden,55.915106,13.546996,0,9021012067039000,B
9022012067040001,Höör Munkarpsvägen,55.937023,13.533603,0,9021012067040000,A
9022012067040002,Höör Munkarpsvägen,55.937180,13.533386,0,9021012067040000,B
9022012067041001,Frostavallen Ullstorp,55.977387,13.533095,0,9021012067041000,A
9022012067042001,Rolsberga,55.806323,13.466123,0,9021012067042000,A
9022012067042002,Rolsberga,55.805398,13.464759,0,9021012067042000,B
9022012067043001,Fogdarp,55.828031,13.542072,0,9021012067043000,A
9022012067043002,Fogdarp,55.827774,13.542231,0,9021012067043000,B
9022012067046001,Höör Ringsjövägen,55.927271,13.544128,0,9021012067046000,A
9022012067046002,Höör Ringsjövägen,55.927915,13.543978,0,9021012067046000,B
9022012067047001,Ljungstorp Ljungstorpsgården,55.908633,13.574867,0,9021012067047000,A
9022012067047002,Ljungstorp Ljungstorpsgården,55.908658,13.574753,0,9021012067047000,B
9022012067048001,Höör station,55.937171,13.541166,0,9021012067048000,A
9022012067048002,Höör station,55.936946,13.540683,0,9021012067048000,B
9022012067048003,Höör station,55.936899,13.540557,0,9021012067048000,C
9022012067048004,Höör station,55.936842,13.540401,0,9021012067048000,D
9022012067048041,Höör station,55.937276,13.542488,0,9021012067048000,1
9022012067048042,Höör station,55.937320,13.542405,0,9021012067048000,2
9022012067048043,Höör station,55.936996,13.541400,0,9021012067048000,3
9022012067058001,Orup Fågelbacksvägen,55.906609,13.522316,0,9021012067058000,A
9022012067058002,Orup Fågelbacksvägen,55.906505,13.522483,0,9021012067058000,B
9022012067063001,Sätofta Sätoftagården,55.908532,13.556495,0,9021012067063000,A
9022012067063002,Sätofta Sätoftagården,55.908644,13.556217,0,9021012067063000,B
9022012067065001,Ljungkullen,55.944417,13.465531,0,9021012067065000,A
9022012067065002,Ljungkullen,55.944523,13.465877,0,9021012067065000,B
9022012067067001,Bosjökloster,55.881235,13.516839,0,9021012067067000,A
9022012067067002,Bosjökloster,55.881418,13.517499,0,9021012067067000,B
9022012067068001,Gamla Boo,55.869928,13.494958,0,9021012067068000,A
9022012067068002,Gamla Boo,55.869538,13.495221,0,9021012067068000,B
9022012067069001,Sätofta Sätoftaskolan,55.904749,13.545663,0,9021012067069000,A
9022012067069002,Sätofta Sätoftaskolan,55.904653,13.545317,0,9021012067069000,B
9022012067070001,Ljungstorp,55.910673,13.575869,0,9021012067070000,A
9022012067070002,Ljungstorp,55.910584,13.575922,0,9021012067070000,B
9022012067071001,Sätofta Fädriftsvägen,55.916826,13.575836,0,9021012067071000,A
9022012067071002,Sätofta Fädriftsvägen,55.916628,13.575783,0,9021012067071000,B
9022012067072001,Sövröd,55.926392,13.570758,0,9021012067072000,A
9022012067072002,Sövröd,55.926313,13.570874,0,9021012067072000,B
9022012067073001,Höör Ängsgatan,55.927857,13.561904,0,9021012067073000,A
9022012067073002,Höör Ängsgatan,55.927794,13.561924,0,9021012067073000,B
9022012067074001,Höör Krokgatan,55.929224,13.556064,0,9021012067074000,A
9022012067074002,Höör Krokgatan,55.929021,13.556300,0,9021012067074000,B
9022012067075001,Höör Friluftsvägen,55.938366,13.549019,0,9021012067075000,A
9022012067079001,Höör Kvarnstensvägen,55.925498,13.529318,0,9021012067079000,A
9022012067079002,Höör Kvarnstensvägen,55.925517,13.529861,0,9021012067079000,B
9022012067080001,Höör Kalkstensvägen,55.924451,13.525155,0,9021012067080000,A
9022012067080002,Höör Kalkstensvägen,55.924608,13.525898,0,9021012067080000,B
9022012067082001,Backagården,55.912725,13.487101,0,9021012067082000,A
9022012067082002,Backagården,55.912675,13.486832,0,9021012067082000,B
9022012067083001,Filialen,55.908989,13.491931,0,9021012067083000,A
9022012067083002,Filialen,55.908841,13.492675,0,9021012067083000,B
9022012067084001,Björkstigen,55.904924,13.503688,0,9021012067084000,A
9022012067084002,Björkstigen,55.904999,13.503364,0,9021012067084000,B
9022012067085001,Stallbacksvägen,55.903789,13.510264,0,9021012067085000,A
9022012067085002,Stallbacksvägen,55.903825,13.510278,0,9021012067085000,B
9022012067086001,Klinta gård,55.853943,13.499150,0,9021012067086000,A
9022012067086002,Klinta gård,55.854397,13.499395,0,9021012067086000,B
9022012067088001,Nötarp,56.003998,13.489219,0,9021012067088000,A
9022012067088002,Nötarp,56.003810,13.489214,0,9021012067088000,B
9022012067089001,Broslätt,56.012437,13.519200,0,9021012067089000,A
9022012067089002,Broslätt,56.011606,13.520372,0,9021012067089000,B
9022012067090001,Furuvägen,55.977486,13.574860,0,9021012067090000,A
9022012067090002,Furuvägen,55.977150,13.574639,0,9021012067090000,B
9022012067091001,Snogehall,55.949368,13.536611,0,9021012067091000,A
9022012067092001,Frostavallen,55.967943,13.517470,0,9021012067092000,A
9022012067093001,Långstorp,55.979715,13.521485,0,9021012067093000,A
9022012067094001,Jularp,55.959332,13.543939,0,9021012067094000,A
9022012067095001,Frostavallens vandrarhem,55.971230,13.517868,0,9021012067095000,A
9022012067096001,Ekastiga gård,55.957334,13.522372,0,9021012067096000,A
9022012067097001,Holma,55.945823,13.543158,0,9021012067097000,A
9022012070003001,Benestad Kyrkan,55.524225,13.909530,0,9021012070003000,A
9022012070003002,Benestad Kyrkan,55.523946,13.907184,0,9021012070003000,B
9022012070004001,Benestad Övrabyvägen,55.518215,13.904958,0,9021012070004000,A
9022012070004002,Benestad Övrabyvägen,55.518417,13.905233,0,9021012070004000,B
9022012070007001,Bokehill,55.623044,14.053107,0,9021012070007000,A
9022012070007002,Bokehill,55.622861,14.052924,0,9021012070007000,B
9022012070008001,Brunsvik,55.715648,14.086452,0,9021012070008000,A
9022012070008002,Brunsvik,55.716380,14.087423,0,9021012070008000,B
9022012070011041,Lunnarp station,55.541216,14.042016,0,9021012070011000,1
9022012070011042,Lunnarp station,55.541117,14.041973,0,9021012070011000,2
9022012070012001,Brösarp Torparebron,55.734640,14.115055,0,9021012070012000,A
9022012070012002,Brösarp Torparebron,55.734055,14.113632,0,9021012070012000,B
9022012070014001,Eljaröd väg 19 Nyhem,55.695711,14.039421,0,9021012070014000,A
9022012070014002,Eljaröd väg 19 Nyhem,55.696159,14.039353,0,9021012070014000,B
9022012070016001,Frebo,55.564994,13.928270,0,9021012070016000,A
9022012070016002,Frebo,55.565458,13.928073,0,9021012070016000,B
9022012070017001,Frörum,55.644232,14.008779,0,9021012070017000,A
9022012070017002,Frörum,55.643705,14.007787,0,9021012070017000,B
9022012070018001,Fågeltofta,55.652669,14.028014,0,9021012070018000,A
9022012070018002,Fågeltofta,55.652168,14.026305,0,9021012070018000,B
9022012070023001,Smedstorp station,55.549874,14.115774,0,9021012070023000,A
9022012070023002,Smedstorp station,55.550036,14.116464,0,9021012070023000,B
9022012070023041,Smedstorp station,55.549677,14.117113,0,9021012070023000,1
9022012070023042,Smedstorp station,55.549612,14.116324,0,9021012070023000,2
9022012070027001,Lerskogsvägen,55.591884,13.979542,0,9021012070027000,A
9022012070027002,Lerskogsvägen,55.591709,13.978661,0,9021012070027000,B
9022012070029001,Lunnarp väg 11,55.543687,14.040781,0,9021012070029000,A
9022012070029002,Lunnarp väg 11,55.543592,14.040405,0,9021012070029000,B
9022012070035001,Norrbo,55.591046,13.922346,0,9021012070035000,A
9022012070035002,Norrbo,55.591366,13.922140,0,9021012070035000,B
9022012070036002,Onslunda Busstation,55.599001,14.052894,0,9021012070036000,B
9022012070037001,Onslunda Brännorna,55.632098,14.061198,0,9021012070037000,A
9022012070037002,Onslunda Brännorna,55.631793,14.060624,0,9021012070037000,B
9022012070038001,Onslunda Smedjan,55.599521,14.043414,0,9021012070038000,A
9022012070038002,Onslunda Smedjan,55.599349,14.043295,0,9021012070038000,B
9022012070040001,Ramsåsa,55.560703,13.890780,0,9021012070040000,A
9022012070040002,Ramsåsa,55.560226,13.893007,0,9021012070040000,B
9022012070042001,Brösarp bussterminal,55.727967,14.096958,0,9021012070042000,A
9022012070042002,Brösarp bussterminal,55.727647,14.096590,0,9021012070042000,B
9022012070045001,Skåne Tranås,55.614637,13.996912,0,9021012070045000,A
9022012070045002,Skåne Tranås,55.614470,13.996618,0,9021012070045000,B
9022012070046001,Smedstorp Väg 11,55.557922,14.111814,0,9021012070046000,A
9022012070046002,Smedstorp Väg 11,55.558147,14.114388,0,9021012070046000,B
9022012070047001,Snavabäcken,55.584472,13.925420,0,9021012070047000,A
