WarehouseCode,ZipCode,Carrier,CustomerOrderNumber,ShippedDate,Pieces,Weight
"Hultagatan 47, Borås",25452,SE Instabox,45206272716,2022/09/08 22:28,1,358
"Hultagatan 47, Borås",25452,SE Instabox,45241364736,2022/09/11 12:42,7,21427
"Hultagatan 47, Borås",25452,SE Instabox,45245631906,2022/09/09 20:17,2,2108
"Hultagatan 47, Borås",25452,SE Instabox,45272497086,2022/09/11 12:42,1,155
"Hultagatan 47, Borås",25452,SE Instabox,45274877346,2022/09/10 14:10,1,328
"Hultagatan 47, Borås",25453,Budbee,45153576586,2022/09/08 20:59,8,22576
"Hultagatan 47, Borås",25453,Postnord_SE,45026380776,2022/09/05 18:15,2,2344
"Hultagatan 47, Borås",25453,Postnord_SE,45035857566,2022/09/05 11:40,4,2032
"Hultagatan 47, Borås",25453,Postnord_SE,45045343566,2022/09/05 11:40,1,619
"Hultagatan 47, Borås",25453,Postnord_SE,45050615106,2022/09/06 18:19,6,9198
"Hultagatan 47, Borås",25453,Postnord_SE,45051247966,2022/09/05 11:40,3,1731
"Hultagatan 47, Borås",25453,Postnord_SE,45053172926,2022/09/06 10:36,5,6375
"Hultagatan 47, Borås",25453,Postnord_SE,45057134076,2022/09/06 10:36,3,2400
"Hultagatan 47, Borås",25453,Postnord_SE,45076431956,2022/09/06 10:36,3,1473
"Hultagatan 47, Borås",25453,Postnord_SE,45085095976,2022/09/06 10:36,6,9882
"Hultagatan 47, Borås",25453,Postnord_SE,45123818866,2022/09/07 15:14,1,122
"Hultagatan 47, Borås",25453,Postnord_SE,45136911616,2022/09/07 10:28,1,2677
"Hultagatan 47, Borås",25453,Postnord_SE,45136911616,2022/09/08 10:11,1,2556
"Hultagatan 47, Borås",25453,Postnord_SE,45140065146,2022/09/07 10:28,4,1848
"Hultagatan 47, Borås",25453,Postnord_SE,45154160516,2022/09/07 07:46,2,2202
"Hultagatan 47, Borås",25453,Postnord_SE,45180877806,2022/09/08 18:07,2,128
"Hultagatan 47, Borås",25453,Postnord_SE,45187585576,2022/09/08 18:10,1,468
"Hultagatan 47, Borås",25453,Postnord_SE,45192837326,2022/09/08 07:44,3,2748
"Hultagatan 47, Borås",25453,Postnord_SE,45218505906,2022/09/10 12:12,2,1866
"Hultagatan 47, Borås",25453,Postnord_SE,45224201446,2022/09/11 16:03,2,2096
"Hultagatan 47, Borås",25453,Postnord_SE,45259512676,2022/09/09 19:05,8,9702
"Hultagatan 47, Borås",25453,Postnord_SE,45275918636,2022/09/10 12:12,2,2938
"Hultagatan 47, Borås",25453,Postnord_SE,45304855086,2022/09/11 10:20,1,534
"Hultagatan 47, Borås",25453,SE Instabox,45191338376,2022/09/08 22:28,1,1221
"Hultagatan 47, Borås",25453,SE Instabox,45196049466,2022/09/08 22:28,7,8736
"Hultagatan 47, Borås",25453,SE Instabox,45242572166,2022/09/11 12:42,1,1149
"Hultagatan 47, Borås",25454,Postnord_SE,10051453167,2022/09/11 10:20,1,765
"Hultagatan 47, Borås",25457,Budbee,45031773636,2022/09/05 19:27,3,3423
"Hultagatan 47, Borås",25457,Budbee,45099286876,2022/09/08 07:50,2,244
"Hultagatan 47, Borås",25457,Budbee,45240157836,2022/09/11 08:36,2,3234
"Hultagatan 47, Borås",25457,Budbee,45279133716,2022/09/11 08:36,4,6340
"Hultagatan 47, Borås",25457,Budbee,45279379766,2022/09/11 08:36,1,506
"Hultagatan 47, Borås",25457,Postnord_SE,45039660126,2022/09/05 15:44,18,72743
"Hultagatan 47, Borås",25457,Postnord_SE,45041251126,2022/09/05 18:15,3,951
"Hultagatan 47, Borås",25457,Postnord_SE,45045660186,2022/09/05 11:40,11,49270
"Hultagatan 47, Borås",25457,Postnord_SE,45045660186,2022/09/06 10:36,1,2060
"Hultagatan 47, Borås",25457,Postnord_SE,45053703666,2022/09/05 19:10,3,1521
"Hultagatan 47, Borås",25457,Postnord_SE,45058688786,2022/09/06 15:19,1,348
"Hultagatan 47, Borås",25457,Postnord_SE,45063428166,2022/09/06 15:19,1,542
"Hultagatan 47, Borås",25457,Postnord_SE,45072427656,2022/09/06 10:36,2,920
"Hultagatan 47, Borås",25457,Postnord_SE,45081115856,2022/09/06 15:19,2,1006
"Hultagatan 47, Borås",25457,Postnord_SE,45083364686,2022/09/06 10:36,1,802
"Hultagatan 47, Borås",25457,Postnord_SE,45089752916,2022/09/07 10:28,3,3201
"Hultagatan 47, Borås",25457,Postnord_SE,45090346406,2022/09/06 18:21,1,317
"Hultagatan 47, Borås",25457,Postnord_SE,45124243636,2022/09/07 07:46,4,9344
"Hultagatan 47, Borås",25457,Postnord_SE,45126861256,2022/09/07 07:46,2,1738
"Hultagatan 47, Borås",25457,Postnord_SE,45135543976,2022/09/07 10:28,7,21273
"Hultagatan 47, Borås",25457,Postnord_SE,45143364646,2022/09/07 15:14,1,293
"Hultagatan 47, Borås",25457,Postnord_SE,45155381706,2022/09/07 14:20,4,2760
"Hultagatan 47, Borås",25457,Postnord_SE,45155384656,2022/09/07 14:20,2,1020
"Hultagatan 47, Borås",25457,Postnord_SE,45179981166,2022/09/08 15:09,1,444
"Hultagatan 47, Borås",25457,Postnord_SE,45182271716,2022/09/08 10:11,6,6654
"Hultagatan 47, Borås",25457,Postnord_SE,45186061746,2022/09/09 11:25,1,1041
"Hultagatan 47, Borås",25457,Postnord_SE,45194224226,2022/09/09 15:07,1,406
"Hultagatan 47, Borås",25457,Postnord_SE,45195845646,2022/09/09 11:25,1,699
"Hultagatan 47, Borås",25457,Postnord_SE,45210370916,2022/09/09 19:05,8,8908
"Hultagatan 47, Borås",25457,Postnord_SE,45210370916,2022/09/11 10:20,1,2060
"Hultagatan 47, Borås",25457,Postnord_SE,45213348556,2022/09/09 15:07,1,268
"Hultagatan 47, Borås",25457,Postnord_SE,45251498306,2022/09/09 18:04,1,648
"Hultagatan 47, Borås",25457,Postnord_SE,45285861546,2022/09/11 10:20,2,870
"Hultagatan 47, Borås",25457,Postnord_SE,45294645246,2022/09/11 10:20,2,1460
"Hultagatan 47, Borås",25457,SE Instabox,45028609296,2022/09/05 13:58,6,15204
"Hultagatan 47, Borås",25457,SE Instabox,45028843406,2022/09/05 13:58,2,1176
"Hultagatan 47, Borås",25457,SE Instabox,45032290606,2022/09/05 13:58,2,1328
"Hultagatan 47, Borås",25457,SE Instabox,45033061816,2022/09/05 13:58,3,2472
"Hultagatan 47, Borås",25457,SE Instabox,45036709636,2022/09/05 13:58,2,1476
"Hultagatan 47, Borås",25457,SE Instabox,45045887816,2022/09/06 20:27,12,51264
"Hultagatan 47, Borås",25457,SE Instabox,45050035636,2022/09/06 20:27,8,12776
"Hultagatan 47, Borås",25457,SE Instabox,45051244946,2022/09/06 20:27,10,20280
"Hultagatan 47, Borås",25457,SE Instabox,45052416956,2022/09/06 21:40,3,1113
"Hultagatan 47, Borås",25457,SE Instabox,45054994146,2022/09/06 20:27,3,3063
"Hultagatan 47, Borås",25457,SE Instabox,45056466386,2022/09/06 20:27,3,3180
"Hultagatan 47, Borås",25457,SE Instabox,45059416486,2022/09/06 20:27,2,2536
"Hultagatan 47, Borås",25457,SE Instabox,45067243756,2022/09/06 20:27,5,2892
"Hultagatan 47, Borås",25457,SE Instabox,45097913746,2022/09/08 00:59,2,1564
"Hultagatan 47, Borås",25457,SE Instabox,45104890326,2022/09/08 00:59,4,1504
"Hultagatan 47, Borås",25457,SE Instabox,45110650376,2022/09/08 00:59,2,706
"Hultagatan 47, Borås",25457,SE Instabox,45116942536,2022/09/07 08:12,1,505
"Hultagatan 47, Borås",25457,SE Instabox,45158903396,2022/09/08 00:59,2,696
"Hultagatan 47, Borås",25457,SE Instabox,45171732696,2022/09/08 22:28,4,3580
"Hultagatan 47, Borås",25457,SE Instabox,45197018986,2022/09/08 22:28,2,848
"Hultagatan 47, Borås",25457,SE Instabox,45203334066,2022/09/08 22:28,11,41990
"Hultagatan 47, Borås",25457,SE Instabox,45209317906,2022/09/09 20:17,7,8127
"Hultagatan 47, Borås",25457,SE Instabox,45224211436,2022/09/11 12:42,2,2512
"Hultagatan 47, Borås",25457,SE Instabox,45238613696,2022/09/11 12:42,1,494
"Hultagatan 47, Borås",25457,SE Instabox,45247936186,2022/09/09 20:17,3,4599
"Hultagatan 47, Borås",25457,SE Instabox,45318507166,2022/09/11 12:42,1,555
"Hultagatan 47, Borås",25458,Postnord_SE,45290447286,2022/09/11 10:20,8,22880
"Hultagatan 47, Borås",25465,Postnord_SE,45029210446,2022/09/05 18:15,5,5880
"Hultagatan 47, Borås",25465,Postnord_SE,45087370956,2022/09/06 18:19,3,2154
"Hultagatan 47, Borås",25465,Postnord_SE,45177654536,2022/09/08 10:11,5,8805
"Hultagatan 47, Borås",25465,Postnord_SE,45189164686,2022/09/08 18:07,1,598
"Hultagatan 47, Borås",25465,Postnord_SE,45197221866,2022/09/09 15:07,1,134
"Hultagatan 47, Borås",25469,Budbee,45156310596,2022/09/07 18:12,2,1410
"Hultagatan 47, Borås",25469,Budbee,45252061836,2022/09/11 08:36,10,43290
"Hultagatan 47, Borås",25469,Postnord_SE,45045589126,2022/09/05 11:40,1,2063
"Hultagatan 47, Borås",25469,Postnord_SE,45045589126,2022/09/06 07:14,29,228206
"Hultagatan 47, Borås",25469,SE Instabox,45026474486,2022/09/05 13:58,2,1282
"Hultagatan 47, Borås",25469,SE Instabox,45030462626,2022/09/05 13:58,3,4008
"Hultagatan 47, Borås",25469,SE Instabox,45031686056,2022/09/05 13:58,2,1174
"Hultagatan 47, Borås",25469,SE Instabox,45031884466,2022/09/05 13:58,2,1918
"Hultagatan 47, Borås",25469,SE Instabox,45033204056,2022/09/05 13:58,4,3580
"Hultagatan 47, Borås",25469,SE Instabox,45034299256,2022/09/05 13:58,2,930
"Hultagatan 47, Borås",25469,SE Instabox,45035814366,2022/09/05 13:58,4,2180
"Hultagatan 47, Borås",25469,SE Instabox,45037335376,2022/09/05 13:58,1,546
"Hultagatan 47, Borås",25469,SE Instabox,45039225366,2022/09/05 13:58,2,632
"Hultagatan 47, Borås",25469,SE Instabox,45041458396,2022/09/05 13:58,1,537
"Hultagatan 47, Borås",25469,SE Instabox,45041933576,2022/09/05 13:58,6,16920
"Hultagatan 47, Borås",25469,SE Instabox,45044388946,2022/09/06 20:27,3,2922
"Hultagatan 47, Borås",25469,SE Instabox,45044567076,2022/09/06 20:27,5,5745
"Hultagatan 47, Borås",25469,SE Instabox,45047348886,2022/09/06 20:27,3,3774
"Hultagatan 47, Borås",25469,SE Instabox,45050793116,2022/09/06 20:27,3,2922
"Hultagatan 47, Borås",25469,SE Instabox,45052937666,2022/09/06 20:27,5,2410
"Hultagatan 47, Borås",25469,SE Instabox,45055199036,2022/09/06 20:27,2,850
"Hultagatan 47, Borås",25469,SE Instabox,45055287666,2022/09/06 20:27,8,35824
"Hultagatan 47, Borås",25469,SE Instabox,45056365546,2022/09/05 13:58,2,830
"Hultagatan 47, Borås",25469,SE Instabox,45100537596,2022/09/08 00:59,4,2776
"Hultagatan 47, Borås",25469,SE Instabox,45105339076,2022/09/08 00:59,1,1526
"Hultagatan 47, Borås",25469,SE Instabox,45106368406,2022/09/07 08:12,1,1075
"Hultagatan 47, Borås",25469,SE Instabox,45125512736,2022/09/08 00:59,1,415
"Hultagatan 47, Borås",25469,SE Instabox,45134228426,2022/09/07 08:12,1,538
"Hultagatan 47, Borås",25469,SE Instabox,45143327376,2022/09/08 00:59,3,1850
"Hultagatan 47, Borås",25469,SE Instabox,45175696046,2022/09/08 22:28,2,776
"Hultagatan 47, Borås",25469,SE Instabox,45178262676,2022/09/08 22:28,2,1176
"Hultagatan 47, Borås",25469,SE Instabox,45188580636,2022/09/08 22:28,4,5052
"Hultagatan 47, Borås",25469,SE Instabox,45200932906,2022/09/08 22:28,2,348
"Hultagatan 47, Borås",25469,SE Instabox,45216457266,2022/09/09 20:17,3,1908
"Hultagatan 47, Borås",25469,SE Instabox,45241510966,2022/09/11 12:42,2,854
"Hultagatan 47, Borås",25469,SE Instabox,45243510396,2022/09/11 12:42,2,1044
"Hultagatan 47, Borås",25469,SE Instabox,45245699216,2022/09/10 14:10,11,30448
"Hultagatan 47, Borås",25469,SE Instabox,45248601826,2022/09/10 14:10,6,16200
"Hultagatan 47, Borås",25469,SE Instabox,45277921656,2022/09/11 12:42,2,550
"Hultagatan 47, Borås",25469,SE Instabox,45279130006,2022/09/11 12:42,1,211
"Hultagatan 47, Borås",25469,SE Instabox,45283952456,2022/09/11 12:42,1,258
"Hultagatan 47, Borås",25469,SE Instabox,45292299336,2022/09/10 14:10,3,2928
"Hultagatan 47, Borås",25469,SE Instabox,45299138196,2022/09/11 12:42,4,5488
"Hultagatan 47, Borås",25469,SE Instabox,45316573266,2022/09/11 12:42,2,310
"Hultagatan 47, Borås",25471,Budbee,45197174756,2022/09/09 19:03,1,438
"Hultagatan 47, Borås",25472,Postnord_SE,45044214756,2022/09/05 15:17,1,469
"Hultagatan 47, Borås",25472,Postnord_SE,45078989886,2022/09/06 10:36,1,292
"Hultagatan 47, Borås",25474,Postnord_SE,45051165866,2022/09/06 07:14,15,117735
"Hultagatan 47, Borås",25474,SE Instabox,45047248496,2022/09/06 20:27,2,1512
"Hultagatan 47, Borås",25475,Postnord_SE,45029445446,2022/09/06 07:14,3,2118
"Hultagatan 47, Borås",25475,Postnord_SE,45035765496,2022/09/05 11:40,9,33396
"Hultagatan 47, Borås",25475,Postnord_SE,45040647956,2022/09/05 15:44,3,4599
"Hultagatan 47, Borås",25475,Postnord_SE,45053339926,2022/09/06 15:19,1,258
"Hultagatan 47, Borås",25475,Postnord_SE,45053339926,2022/09/06 21:40,1,1111
"Hultagatan 47, Borås",25475,Postnord_SE,45053891576,2022/09/06 10:36,1,3114
"Hultagatan 47, Borås",25475,Postnord_SE,45055903316,2022/09/05 15:44,8,22408
"Hultagatan 47, Borås",25475,Postnord_SE,45056677506,2022/09/05 15:17,1,368
"Hultagatan 47, Borås",25475,Postnord_SE,45057405186,2022/09/06 15:19,3,1545
"Hultagatan 47, Borås",25475,Postnord_SE,45072592196,2022/09/06 10:36,1,368
"Hultagatan 47, Borås",25475,Postnord_SE,45079391596,2022/09/06 10:36,8,8048
"Hultagatan 47, Borås",25475,Postnord_SE,45108993706,2022/09/06 14:22,1,726
"Hultagatan 47, Borås",25475,Postnord_SE,45113851306,2022/09/06 10:36,2,856
"Hultagatan 47, Borås",25475,Postnord_SE,45114582396,2022/09/07 10:28,7,19733
"Hultagatan 47, Borås",25475,Postnord_SE,45129800506,2022/09/07 10:28,3,4732
"Hultagatan 47, Borås",25475,Postnord_SE,45134432716,2022/09/07 10:28,3,2223
"Hultagatan 47, Borås",25475,Postnord_SE,45160541886,2022/09/08 15:08,1,1570
"Hultagatan 47, Borås",25475,Postnord_SE,45170060256,2022/09/08 07:44,16,53808
"Hultagatan 47, Borås",25475,Postnord_SE,45177328586,2022/09/08 10:11,2,3214
"Hultagatan 47, Borås",25475,Postnord_SE,45190700036,2022/09/09 15:07,3,1359
"Hultagatan 47, Borås",25475,Postnord_SE,45198966436,2022/09/09 15:07,1,312
"Hultagatan 47, Borås",25475,Postnord_SE,45202564226,2022/09/09 07:58,1,1156
"Hultagatan 47, Borås",25475,Postnord_SE,45217190716,2022/09/10 12:12,7,18907
"Hultagatan 47, Borås",25475,Postnord_SE,45226961286,2022/09/11 16:03,3,2397
"Hultagatan 47, Borås",25475,Postnord_SE,45254012596,2022/09/09 18:17,3,1359
"Hultagatan 47, Borås",25475,Postnord_SE,45268183026,2022/09/09 18:17,3,3944
"Hultagatan 47, Borås",25475,Postnord_SE,45274061696,2022/09/10 16:15,3,2648
"Hultagatan 47, Borås",25475,Postnord_SE,45278477876,2022/09/10 16:15,3,6738
"Hultagatan 47, Borås",25475,Postnord_SE,45299232836,2022/09/11 10:20,1,230
"Hultagatan 47, Borås",25475,SE Instabox,45026893216,2022/09/05 13:58,4,3572
"Hultagatan 47, Borås",25475,SE Instabox,45040977146,2022/09/05 13:58,2,2024
"Hultagatan 47, Borås",25475,SE Instabox,45048702956,2022/09/06 20:27,3,2517
"Hultagatan 47, Borås",25475,SE Instabox,45098552686,2022/09/07 08:12,1,348
"Hultagatan 47, Borås",25475,SE Instabox,45207057706,2022/09/08 22:28,1,503
"Hultagatan 47, Borås",25475,SE Instabox,45241106106,2022/09/11 12:42,8,8937
"Hultagatan 47, Borås",25475,SE Instabox,45309356246,2022/09/11 12:42,2,3386
"Hultagatan 47, Borås",25475,SE Instabox,45310991456,2022/09/11 12:42,4,4408
"Hultagatan 47, Borås",25482,Budbee,45046001406,2022/09/05 19:27,3,1299
"Hultagatan 47, Borås",25482,Budbee,45121367246,2022/09/07 18:12,1,230
"Hultagatan 47, Borås",25482,Budbee,45215638956,2022/09/11 08:36,1,806
"Hultagatan 47, Borås",25482,Postnord_SE,45025155466,2022/09/05 18:15,5,33231
"Hultagatan 47, Borås",25482,Postnord_SE,45033096736,2022/09/05 18:15,4,4568
"Hultagatan 47, Borås",25482,Postnord_SE,45042958316,2022/09/05 15:44,1,304
"Hultagatan 47, Borås",25482,Postnord_SE,45042958316,2022/09/05 18:15,2,2969
"Hultagatan 47, Borås",25482,Postnord_SE,45043344026,2022/09/05 15:44,2,1016
"Hultagatan 47, Borås",25482,Postnord_SE,45052785936,2022/09/05 15:44,3,1980
"Hultagatan 47, Borås",25482,Postnord_SE,45056772896,2022/09/05 15:44,3,13750
"Hultagatan 47, Borås",25482,Postnord_SE,45057372386,2022/09/05 15:44,2,1990
"Hultagatan 47, Borås",25482,Postnord_SE,45068469256,2022/09/06 10:36,1,488
"Hultagatan 47, Borås",25482,Postnord_SE,45080199506,2022/09/06 10:36,4,6240
"Hultagatan 47, Borås",25482,Postnord_SE,45089183336,2022/09/06 10:36,11,19537
"Hultagatan 47, Borås",25482,Postnord_SE,45121127106,2022/09/07 15:14,1,450
"Hultagatan 47, Borås",25482,Postnord_SE,45131174216,2022/09/07 07:46,1,316
"Hultagatan 47, Borås",25482,Postnord_SE,45186408896,2022/09/08 18:10,18,114480
"Hultagatan 47, Borås",25482,Postnord_SE,45194154686,2022/09/08 07:44,2,2042
"Hultagatan 47, Borås",25482,Postnord_SE,45201106666,2022/09/09 11:25,2,8258
"Hultagatan 47, Borås",25482,Postnord_SE,45206657346,2022/09/09 15:07,1,768
"Hultagatan 47, Borås",25482,Postnord_SE,45207009046,2022/09/09 11:25,5,5945
"Hultagatan 47, Borås",25482,Postnord_SE,45231421186,2022/09/11 10:20,2,1850
"Hultagatan 47, Borås",25482,Postnord_SE,45275061656,2022/09/10 16:15,5,24978
"Hultagatan 47, Borås",25482,Postnord_SE,45283397526,2022/09/11 10:20,2,1078
"Hultagatan 47, Borås",25482,Postnord_SE,45286616876,2022/09/11 10:20,3,3120
"Hultagatan 47, Borås",25482,SE Instabox,45030978956,2022/09/05 13:58,6,7566
"Hultagatan 47, Borås",25482,SE Instabox,45048721486,2022/09/06 20:27,2,2590
"Hultagatan 47, Borås",25482,SE Instabox,45052366826,2022/09/06 20:27,3,3624
"Hultagatan 47, Borås",25482,SE Instabox,45053704326,2022/09/06 20:27,3,2631
"Hultagatan 47, Borås",25482,SE Instabox,45053941456,2022/09/06 20:27,1,503
"Hultagatan 47, Borås",25482,SE Instabox,45054265376,2022/09/06 20:27,1,528
"Hultagatan 47, Borås",25482,SE Instabox,45055272786,2022/09/06 20:27,5,10720
"Hultagatan 47, Borås",25482,SE Instabox,45069046126,2022/09/06 20:27,7,12145
"Hultagatan 47, Borås",25482,SE Instabox,45070510286,2022/09/06 20:27,2,980
"Hultagatan 47, Borås",25482,SE Instabox,45095316646,2022/09/08 00:59,2,1866
"Hultagatan 47, Borås",25482,SE Instabox,45119639556,2022/09/08 00:59,5,4575
"Hultagatan 47, Borås",25482,SE Instabox,45139035306,2022/09/08 00:59,5,5490
"Hultagatan 47, Borås",25482,SE Instabox,45142522926,2022/09/08 00:59,6,29196
"Hultagatan 47, Borås",25482,SE Instabox,45166104916,2022/09/08 00:59,5,9335
"Hultagatan 47, Borås",25482,SE Instabox,45168396946,2022/09/08 00:59,7,5160
"Hultagatan 47, Borås",25482,SE Instabox,45172975356,2022/09/08 22:28,2,992
"Hultagatan 47, Borås",25482,SE Instabox,45187288796,2022/09/08 22:28,2,1304
"Hultagatan 47, Borås",25482,SE Instabox,45198953406,2022/09/08 22:28,4,4704
"Hultagatan 47, Borås",25482,SE Instabox,45225434216,2022/09/10 14:10,2,1972
"Hultagatan 47, Borås",25482,SE Instabox,45226025166,2022/09/11 12:42,4,8436
"Hultagatan 47, Borås",25482,SE Instabox,45252189626,2022/09/09 20:17,1,288
"Hultagatan 47, Borås",25482,SE Instabox,45261538156,2022/09/10 14:10,1,527
"Hultagatan 47, Borås",25482,SE Instabox,45275061656,2022/09/11 12:42,6,6196
"Hultagatan 47, Borås",25482,SE Instabox,45282582466,2022/09/11 12:42,1,268
"Hultagatan 47, Borås",25482,SE Instabox,45290512986,2022/09/11 12:42,2,1454
"Hultagatan 47, Borås",25482,SE Instabox,45294962356,2022/09/10 14:10,1,1041
"Hultagatan 47, Borås",25483,Postnord_SE,45056322276,2022/09/05 15:44,8,18536
"Hultagatan 47, Borås",25483,Postnord_SE,45120781626,2022/09/07 07:46,4,1192
"Hultagatan 47, Borås",25483,Postnord_SE,45140681126,2022/09/07 15:14,2,978
"Hultagatan 47, Borås",25483,Postnord_SE,45154173906,2022/09/07 10:28,4,7368
"Hultagatan 47, Borås",25483,Postnord_SE,45165373856,2022/09/07 19:17,2,1568
"Hultagatan 47, Borås",25483,Postnord_SE,45219839406,2022/09/10 12:12,4,8944
"Hultagatan 47, Borås",25484,Budbee,45102647266,2022/09/07 18:12,1,447
"Hultagatan 47, Borås",25657,Postnord_SE,45053832196,2022/09/05 11:40,5,4030
"Hultagatan 47, Borås",25657,Postnord_SE,45054656116,2022/09/05 15:17,2,828
"Hultagatan 47, Borås",25657,Postnord_SE,45072703916,2022/09/06 18:19,9,14832
"Hultagatan 47, Borås",25657,Postnord_SE,45086061686,2022/09/06 10:36,6,12288
"Hultagatan 47, Borås",25657,Postnord_SE,45133380966,2022/09/07 10:28,5,4480
"Hultagatan 47, Borås",25657,Postnord_SE,45134199886,2022/09/07 10:28,2,1454
"Hultagatan 47, Borås",25657,Postnord_SE,45151282886,2022/09/08 18:10,2,9444
"Hultagatan 47, Borås",25657,Postnord_SE,45157724556,2022/09/08 07:44,2,2958
"Hultagatan 47, Borås",25657,Postnord_SE,45170414306,2022/09/08 07:44,11,28930
"Hultagatan 47, Borås",25657,Postnord_SE,45170415946,2022/09/08 15:09,2,758
"Hultagatan 47, Borås",25657,Postnord_SE,45185522216,2022/09/08 15:09,1,108
"Hultagatan 47, Borås",25657,Postnord_SE,45202722846,2022/09/09 11:25,3,1542
"Hultagatan 47, Borås",25657,Postnord_SE,45214892076,2022/09/09 18:04,2,1660
"Hultagatan 47, Borås",25657,Postnord_SE,45251134436,2022/09/10 16:15,7,8253
"Hultagatan 47, Borås",25657,Postnord_SE,45274667996,2022/09/10 16:15,8,13672
"Hultagatan 47, Borås",25658,Postnord_SE,45037579706,2022/09/05 18:15,1,682
"Hultagatan 47, Borås",25658,Postnord_SE,45049257856,2022/09/05 11:40,5,14325
"Hultagatan 47, Borås",25658,Postnord_SE,45050858046,2022/09/05 15:17,1,288
"Hultagatan 47, Borås",25658,Postnord_SE,45057298126,2022/09/06 10:36,3,2787
"Hultagatan 47, Borås",25658,Postnord_SE,45087268446,2022/09/06 10:36,5,4165
"Hultagatan 47, Borås",25658,Postnord_SE,45107157226,2022/09/06 13:20,2,930
"Hultagatan 47, Borås",25658,Postnord_SE,45107162806,2022/09/06 15:19,1,534
"Hultagatan 47, Borås",25658,Postnord_SE,45118814426,2022/09/07 15:14,1,216
"Hultagatan 47, Borås",25658,Postnord_SE,45137052446,2022/09/07 15:14,2,536
"Hultagatan 47, Borås",25658,Postnord_SE,45155057286,2022/09/07 10:28,5,7010
"Hultagatan 47, Borås",25658,Postnord_SE,45156465726,2022/09/07 15:14,1,124
"Hultagatan 47, Borås",25658,Postnord_SE,45192737206,2022/09/08 20:34,2,948
"Hultagatan 47, Borås",25658,Postnord_SE,45203860166,2022/09/09 11:25,4,3236
"Hultagatan 47, Borås",25658,Postnord_SE,45204613526,2022/09/09 15:07,1,384
